"","id","gender","height","religion","caste","mother_tongue","profession","location","country","age_of_marriage","weight"
"251",251,"female",148.59,"Hindu"," Balija","Kannada","Team Member / Staff","Bengaluru / Bangalore"," India",26,62.4900898111702
"252",252,"male",201.422,"Hindu"," Goud","Telugu","Banking Professional","Hyderabad"," India",29,74.3669115029062
"253",253,"male",168.402,"Hindu"," Bhatia","Gujarati","Not working","Gandhinagar"," India",30,61.8880183005827
"254",254,"male",188.214,"Hindu"," Panchal","Gujarati","Finance Professional","Ahmedabad"," India",29,75.0354177167859
"255",255,"male",181.61,"Hindu"," Scheduled Caste (SC)","Hindi","Training Professional (Others)","Mandi"," India",33,69.8398255948453
"256",256,"male",168.402,"","","","","Jhunjhunun"," India",34,69.7818559977901
"257",257,"female",178.308,"Hindu"," Brahmin","Bengali","Marketing Professional","Mumbai"," India",30,63.8952938948599
"258",258,"male",184.912,"Hindu"," Sindhi-Sakkhar","Sindhi","Accounting Professional (Others)","Delhi"," India",28,62.4403564840175
"259",259,"male",181.61,"Hindu"," Rajput - Lodhi","Hindi","Not working","Jhansi"," India",28,56.5849053856495
"260",260,"female",171.704,"Hindu"," Baidya","Bengali","Team Member / Staff","Kolkata"," India",28,73.935219902971
"261",261,"male",194.818,"Sikh"," Gursikh","Punjabi","Team Member / Staff","Punjab"," India",32,75.6076169429515
"262",262,"male",181.61,"Hindu"," Kaibarta","Odia","Marketing Professional","Cuttack"," India",31,72.8197838662822
"263",263,"male",194.818,"Hindu"," Patel","Hindi","Doctor / Healthcare Professional","Raipur"," India",34,87.3540916109402
"264",264,"female",168.402,"Hindu"," Brahmin","Bengali","Research Scholar","Cambridge- MA"," USA",31,65.4710505986162
"265",265,"male",148.59,"Muslim"," Memon","Bengali","Banking Professional","Uttar Pradesh"," India",28,67.6879754071208
"266",266,"male",168.402,"","others","","","Panruti"," India",32,72.6322107614131
"267",267,"female",165.1,"Hindu"," Panchal","Gujarati","Not Specified","Ahmedabad"," India",27,63.1510045379597
"268",268,"male",168.7322,"Sikh"," Khatri","Punjabi","Mechanical / Production Engineer","Ludhiana"," India",32,67.2296805919298
"269",269,"male",168.7322,"Hindu"," Patel","Gujarati","Finance Professional","Ahmedabad"," India",31,71.8142937489598
"270",270,"male",194.818,"Hindu"," Agri","Marathi","Entrepreneurs / Business ","Raigad"," India",30,76.160181703469
"271",271,"male",168.402,"Hindu"," Kaibarta","Odia","Banking Professional","Bengaluru / Bangalore"," India",31,58.7870426623005
"272",272,"male",171.704,"Hindu"," Agri","Marathi","Electronics / Telecom Engineer","Mumbai"," India",30,62.6484541632896
"273",273,"female",171.704,"Hindu"," Saini","Hindi","Not Specified","Gurgaon"," India",27,72.1140646136779
"274",274,"female",NA,"","others","Telugu","Not Specified","Tirupati"," India",23,NA
"275",275,"female",184.912,"Hindu"," Bhandari","Marathi","Not working","Mumbai"," India",32,63.4935217584198
"276",276,"female",NA,"","others","Kannada","Not Specified","Shivamogga"," India",22,NA
"277",277,"male",194.818,"","others","Marathi","Electronics / Telecom Engineer","Nagpur"," India",32,75.8909289446654
"278",278,"female",178.308,"Hindu"," Scheduled Caste (SC)","Odia","Consultant / Supervisor / Team Leads","Bengaluru / Bangalore"," India",31,70.6422969234284
"279",279,"male",184.912,"Hindu"," Brahmin","Hindi","Actor","Patna"," India",30,76.7155232135368
"280",280,"male",184.912,"Hindu"," Goud","Odia","Non IT Engineer (Others)","Kolkata"," India",29,77.7883730981856
"281",281,"male",168.7322,"Hindu"," Brahmin","Marathi","Software Professional (Others)","Pune"," India",30,80.1045275236444
"282",282,"female",175.006,"Hindu"," Sindhi-Sakkhar","Hindi","Not Specified","Raigarh"," India",29,63.1985660368953
"283",283,"female",198.12,"Hindu"," Ahom","Assamese","Finance Professional","Golaghat"," India",27,78.6015650368783
"284",284,"male",178.308,"Hindu"," Rajput - Lodhi","Hindi","Banking Professional","Aligarh"," India",31,71.9929384007243
"285",285,"male",191.516,"Hindu"," Arora","Hindi","Software Professional","Bengaluru / Bangalore"," India",33,85.799614310589
"286",286,"male",168.402,"Hindu"," Vanniyar","Tamil","Not Specified","Karnataka"," India",28,63.4622779581613
"287",287,"male",191.516,"Hindu"," Agarwal","Punjabi","Entrepreneurs / Business ","Patiala"," India",33,77.4177741042506
"288",288,"female",168.402,"Hindu"," OBC - Barber/Naayee","Hindi","Not working","Agra"," India",27,48.1413068768033
"289",289,"male",168.7322,"Hindu"," Lingayath","Kannada","Medical / Healthcare Professional (Others)","Bidar"," India",33,61.0007630214887
"290",290,"female",165.1,"","others","Bengali","Not working","Howra"," India",26,61.075848330201
"291",291,"female",178.308,"","","","Finance Professional","Hyderabad"," India",NA,73.082968255159
"292",292,"male",191.516,"Hindu"," Arora","Hindi","Entrepreneurs / Business ","Ludhiana"," India",34,69.717682410074
"293",293,"male",188.214,"Hindu"," Sindhi-Sakkhar","Sindhi","Sales Professional / Marketing","Surat"," India",28,72.8575386181195
"294",294,"male",194.818,"Hindu"," Vaishnav","Gujarati","Chartered Accountant","Dubai"," United Arab Emirates",31,83.7030396155477
"295",295,"female",171.704,"Hindu"," Baniya","Hindi","Finance Professional","Delhi"," India",36,69.484129089479
"296",296,"male",165.1,"Hindu"," Baishnab","Bengali","Not Specified","Bankura"," India",27,63.9368109693446
"297",297,"female",135.382,"Hindu"," Patel","Gujarati","Not working","Surat"," India",28,43.6520677954284
"298",298,"male",168.7322,"Hindu"," Panchal","Hindi","Software Professional (Others)","Dungarpur"," India",29,68.9485288459923
"299",299,"male",184.912,"Hindu"," Goud","Hindi","Not Specified","Jharsuguda"," India",29,83.4723829821535
"300",300,"male",184.912,"Hindu"," Scheduled Caste (SC)","Gujarati","Entertainment Professional","Vancouver"," Canada",34,70.6368368048892
"301",301,"female",178.308,"Sikh"," Ramdasia","Punjabi","Teacher","Hoshiarpur"," India",29,71.2595670345529
"302",302,"male",NA,"","others","","",""," India",26,NA
"303",303,"male",184.912,"Jain"," Shwetamber","Hindi","Entrepreneurs / Business ","Deoghar"," India",35,72.6515897103603
"304",304,"male",178.308,"Christian"," Born Again","Telugu","Medical / Healthcare Professional (Others)","Hyderabad"," India",32,68.7104978915237
"305",305,"male",191.516,"Hindu"," Brahmin","Konkani","Software Professional (Others)","Chennai"," India",32,77.5367605916791
"306",306,"female",165.1,"","","","Consultant / Supervisor / Team Leads","Hyderabad"," India",NA,70.4003057871768
"307",307,"female",148.59,"Hindu"," Baishya","Bengali","Not working","Balurghat"," India",28,61.7718672752184
"308",308,"female",165.1,"","others","Malayalam","Admin Professional","Hyderabad"," India",25,66.2560196168729
"309",309,"male",188.214,"Hindu"," Lingayath","Kannada","Accounting Professional (Others)","Davanagere"," India",33,80.961100410626
"310",310,"female",171.704,"Hindu"," Arora","Hindi","Managers and Senior Executives","Delhi"," India",31,65.3063538758502
"311",311,"female",175.006,"Hindu"," Valmiki","Hindi","Not working","Dehradun"," India",30,63.0832259117444
"312",312,"male",194.818,"Jain"," Shwetamber","Hindi","HR Professional","Rajasthan"," India",33,79.9232567470897
"313",313,"female",161.798,"Hindu"," Lingayath","Kannada","Not Specified","Vijayapura / Bijapur"," India",29,73.0715373741473
"314",314,"male",184.912,"Hindu"," Brahmin","Marathi","Software Consultant","Pune"," India",30,76.646436693895
"315",315,"male",184.912,"Hindu"," Brahmin","Bengali","Non IT Engineer (Others)","Pune"," India",30,76.0408114809332
"316",316,"male",188.214,"","others","Tamil","","Chennai"," India",31,70.2503402025975
"317",317,"male",188.214,"Hindu"," Thakur","Hindi","Accounting Professional (Others)","Lucknow"," India",28,76.6231998412487
"318",318,"male",168.7322,"Sikh"," Ramdasia","Punjabi","Entrepreneurs / Business ","Mohali"," India",30,70.6412945985215
"319",319,"male",171.704,"","","Kannada","","Udupi"," India",25,73.3465176726602
"320",320,"male",198.12,"","","Tulu","","Mumbai"," India",31,69.4187381279266
"321",321,"male",191.516,"Hindu"," Brahmin","Marathi","Non IT Engineer (Others)","Tempe- AZ"," USA",30,74.3455133542235
"322",322,"male",155.194,"","others","Marathi","","Bhandara"," India",31,69.0704009389771
"323",323,"female",171.704,"","others","Bengali","Marketing Professional","Kolkata"," India",34,72.8420080400643
"324",324,"male",168.7322,"Hindu"," Patel","Hindi","Consultant / Supervisor / Team Leads","Rajnandgaon"," India",32,71.9523705956054
"325",325,"male",188.214,"Christian"," Roman Catholic","English","Entrepreneurs / Business ","Stockbridge- GA"," USA",31,83.2750539326013
"326",326,"male",204.724,"Hindu"," Brahmin","Gujarati","Not Specified","Surat"," India",32,85.7449042064938
"327",327,"male",191.516,"","others","Tamil","Software Professional","Theni"," India",25,87.1625512166195
"328",328,"male",198.12,"Hindu"," Agri","Marathi","Team Member / Staff","Maharashtra"," India",28,77.9075647688617
"329",329,"male",198.12,"Hindu"," Brahmin","Telugu","Consultant / Supervisor / Team Leads","Hyderabad"," India",33,88.5462649580502
"330",330,"female",178.308,"Hindu"," Thakur","Hindi","Not working","Lucknow"," India",29,79.0228789392286
"331",331,"female",171.704,"Hindu"," Ahom","Assamese","Not Specified","Delhi"," India",27,60.6220096417285
"332",332,"female",181.61,"Hindu"," Vaishnav","Gujarati","Sales Professional / Marketing","Mumbai"," India",30,71.4512158387574
"333",333,"male",168.402,"","others","Kannada","Other Airline Professional","Belagavi / Belagaum"," India",29,60.2410805097176
"334",334,"female",178.308,"","others","Tamil","","Selangor"," Malaysia",32,81.9560103471465
"335",335,"female",165.1,"Jain"," Shwetamber","Hindi","Teacher","Kolkata"," India",33,64.085279532126
"336",336,"male",181.61,"Hindu"," Saini","Hindi","Doctor / Healthcare Professional","Delhi"," India",31,74.3831760837158
"337",337,"female",168.402,"","others","","Software Professional (Others)","Cambridge- MA"," USA",31,69.3881949409491
"338",338,"female",178.308,"","others","Telugu","","Hyderabad","",25,61.170925928878
"339",339,"male",188.214,"Jain"," Shwetamber","Gujarati","Software Professional (Others)","Pune"," India",33,75.3379041672365
"340",340,"male",191.516,"Muslim"," Memon","Hindi","Not Specified","Chhattisgarh"," India",27,76.204768028276
"341",341,"female",178.308,"Hindu"," Vanniyar","Tamil","Software Professional","Bengaluru / Bangalore"," India",30,77.8680084375715
"342",342,"female",178.308,"Hindu"," Sahu","Hindi","Teacher","Bhopal"," India",29,79.8900762666171
"343",343,"",NA,"","others","Bengali","Social Worker / Volunteer / NGO","Midnapore"," India",33,NA
"344",344,"female",178.308,"Hindu"," Thakur","Hindi","Not Specified","Ghaziabad"," India",27,77.8465190040934
"345",345,"female",184.912,"","others","Kannada","","Mumbai"," India",23,68.3774711142847
"346",346,"male",184.912,"Jain"," Shwetamber","Marwari","Finance Professional","Pune"," India",32,80.463976575645
"347",347,"male",191.516,"","others","Bengali","Marketing Professional","Bengaluru / Bangalore"," India",34,74.954436348527
"348",348,"male",191.516,"Sikh"," Gursikh","Punjabi","Admin Professional","Delhi"," India",30,83.6672319673574
"349",349,"male",178.308,"Hindu"," Patel","Hindi","Not Specified","Bilaspur"," India",34,68.9990307128174
"350",350,"male",191.516,"Hindu"," Scheduled Caste (SC)","Gujarati","Software Professional","Anand"," India",34,76.3599832249272
"351",351,"male",168.402,"Sikh"," Gursikh","Punjabi","Banking Professional","Jammu"," India",32,74.1050976621074
"352",352,"male",184.912,"Hindu"," Kalita","Assamese","Defense Services","Dhemaji"," India",28,59.3088695205237
"353",353,"female",184.912,"Hindu"," Ahom","Assamese","Not Specified","Guwahati"," India",27,73.5925963431332
"354",354,"male",184.912,"","others","Telugu","Software Consultant","New York- NY"," USA",35,79.4116453501434
"355",355,"male",NA,"","others","Hindi","",""," India",35,NA
"356",356,"female",168.402,"Hindu"," Billava","Kannada","Not working","Kundapura"," India",29,65.7869215393329
"357",357,"female",158.496,"Hindu"," Goud","Telugu","Event Manager","Anantapur"," India",28,63.3967481894466
"358",358,"male",184.912,"","others","","","Howra"," India",29,62.351925332756
"359",359,"female",165.1,"Hindu"," Balija","Telugu","Not working","Anantapur"," India",29,64.2239575952371
"360",360,"female",178.308,"Hindu"," Sindhi-Sakkhar","Sindhi","Not Specified","Mumbai"," India",27,78.0271425331608
"361",361,"male",188.214,"Hindu"," Bhandari","Konkani","Electronics / Telecom Engineer","Goa"," India",30,74.9161402387048
"362",362,"male",188.214,"Hindu"," Brahmin","Hindi","Electronics / Telecom Engineer","Durg"," India",33,68.7926075988465
"363",363,"female",171.704,"Hindu"," Brahmin","Gujarati","Science Professional (Others)","Edmonton"," Canada",30,63.41108471421
"364",364,"female",178.308,"Hindu"," Brahmin","Telugu","Student","Sunnyvale- CA"," USA",28,64.8722737474773
"365",365,"female",168.402,"Hindu"," Baishya","Bengali","Not working","Chinsurah"," India",27,80.931562346056
"366",366,"male",NA,"","others","","",""," India",27,NA
"367",367,"female",135.7122,"","others","","","Mumbai"," India",28,43.5506940177202
"368",368,"male",178.308,"Sikh"," Ramdasia","English","Finance Professional","Hoshiarpur"," India",32,75.7822049073181
"369",369,"male",178.308,"Hindu"," Brahmin","Telugu","Customer Support / BPO / KPO Professional","Hyderabad"," India",32,69.7291923103141
"370",370,"female",171.704,"Hindu"," Brahmin","Marathi","Consultant / Supervisor / Team Leads","Akola"," India",30,66.6036600241596
"371",371,"male",184.912,"Sikh"," Khatri","Punjabi","Electronics / Telecom Engineer","Ludhiana"," India",32,72.6294940319836
"372",372,"female",171.704,"Hindu"," OBC - Barber/Naayee","Hindi","Teacher","Ujjain"," India",29,62.5553265445907
"373",373,"female",168.402,"","others","Telugu","","Hyderabad","",25,71.4319336158899
"374",374,"",148.59,"","others","Hindi","Not Specified","Bihar Sharif"," India",21,49.2784823492074
"375",375,"female",168.402,"Hindu"," Scheduled Caste (SC)","Hindi","Not Specified","Delhi"," India",34,64.6515630582007
"376",376,"male",194.818,"","others","","Entrepreneurs / Business ","Mumbai"," India",31,77.7435303287403
"377",377,"female",171.704,"","others","Tamil","","Other"," Sweden",32,67.9122740550265
"378",378,"male",204.724,"","","","Entrepreneurs / Business ","Hyderabad"," India",25,84.8329998746246
"379",379,"female",188.214,"Hindu"," Goud","Telugu","Not Specified","Hyderabad"," India",29,76.5812550237331
"380",380,"female",181.61,"Hindu"," Valmiki","Kannada","Not Specified","Hosapete"," India",27,74.4528607605356
"381",381,"male",165.1,"Muslim"," Memon","Hindi","Software Professional","Ranchi"," India",26,51.7297558610357
"382",382,"male",NA,"","","","","Vaikom"," India",27,NA
"383",383,"female",165.1,"Hindu"," Lingayath","Kannada","Doctor / Healthcare Professional","Belagavi / Belagaum"," India",29,65.1837493709918
"384",384,"female",181.61,"Sikh"," Khatri","Punjabi","Marketing Professional","Mumbai"," India",31,77.7087367094591
"385",385,"male",191.516,"Sikh"," Kshatriya","Punjabi","Designer (Others)","Punjab"," India",32,75.9529102317165
"386",386,"female",168.402,"","","","Teacher",""," India",23,66.9894201334149
"387",387,"male",168.402,"Hindu"," Bhandari","Marathi","Banking Professional","Maharashtra"," India",32,71.6381919510167
"388",388,"female",178.308,"Hindu"," Kalita","Assamese","Media Professional","Panaji"," India",27,71.1984643982919
"389",389,"female",184.912,"","","","Chartered Accountant","Delhi"," India",31,86.683686250454
"390",390,"male",184.912,"Hindu"," Rajput - Lodhi","Hindi","Software Professional","Delhi"," India",30,71.0575223935442
"391",391,"female",181.61,"Hindu"," Kshatriya","Hindi","Science Professional (Others)","Cary- NC"," USA",32,68.4962828661646
"392",392,"male",181.61,"Hindu"," Lingayath","Kannada","Investment Professional","Kalaburagi / Gulbarga"," India",32,62.6284764094389
"393",393,"male",168.402,"Hindu"," Viswabrahmin","Telugu","Entrepreneurs / Business ","Nirmal"," India",31,67.1470219909588
"394",394,"male",188.214,"Hindu"," Viswabrahmin","Telugu","Civil Engineer","Hyderabad"," India",29,65.2753565425478
"395",395,"male",191.516,"Christian"," Born Again","Punjabi","Nurse","Saint Catharines"," Canada",31,77.8718788815054
"396",396,"male",188.214,"Hindu"," Kayastha","Bengali","Software Professional (Others)","Madison- WI"," USA",33,78.1600113160212
"397",397,"female",175.006,"","others","Bengali","Teacher","Chinsurah"," India",29,79.3336906110752
